Indicateurs: Clé;Indicateurs: Description;Indicateurs: Unité;Indicateurs: Source;Indicateurs: Date de mise à jour;Indicateurs: Commentaire;Indicateurs: Méthodologie;Indicateurs: Nom complet;Date;Fréquence;Milieu: Clé;Milieu: Code;Milieu: Nom;Sexe: Clé;Sexe: Code;Sexe: Nom;Régions: Clé;Régions: ISO;Régions: Nom;Faits: Valeur
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;1655
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;73
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;1684
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;290
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;90
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;13
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;795
28013369;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour l'emploi;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;114
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;11;TN-11;Gouvernorat de Tunis;1011
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;11;TN-11;Gouvernorat de Tunis;529
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;533
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;301
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;34
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;14
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;63;TN-73;Gouvernorat de Kébili;18
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;63;TN-73;Gouvernorat de Kébili;4
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;34
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;62;TN-72;Gouvernorat de Tozeur;13
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;5
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;62;TN-72;Gouvernorat de Tozeur;1
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;63;TN-73;Gouvernorat de Kébili;40
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;63;TN-73;Gouvernorat de Kébili;16
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;53;TN-83;Gouvernorat de Tataouine;21
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;53;TN-83;Gouvernorat de Tataouine;3
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;61;TN-71;Gouvernorat de Gafsa;144
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;61;TN-71;Gouvernorat de Gafsa;35
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;61;TN-71;Gouvernorat de Gafsa;8
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;61;TN-71;Gouvernorat de Gafsa;2
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;52;TN-82;Gouvernorat de Medenine;437
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;52;TN-82;Gouvernorat de Medenine;102
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;52;TN-82;Gouvernorat de Medenine;35
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;52;TN-82;Gouvernorat de Medenine;4
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;53;TN-83;Gouvernorat de Tataouine;83
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;53;TN-83;Gouvernorat de Tataouine;21
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;40
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;5
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;51;TN-81;Gouvernorat de Gabès;185
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;51;TN-81;Gouvernorat de Gabès;52
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;51;TN-81;Gouvernorat de Gabès;28
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;51;TN-81;Gouvernorat de Gabès;6
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;42;TN-42;Gouvernorat de Kasserine;50
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;42;TN-42;Gouvernorat de Kasserine;16
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;42;TN-42;Gouvernorat de Kasserine;17
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;42;TN-42;Gouvernorat de Kasserine;2
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;43;TN-43;Gouvernorat de Sidi Bouzid;83
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;43;TN-43;Gouvernorat de Sidi Bouzid;21
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;34;TN-61;Gouvernorat de Sfax;56
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;34;TN-61;Gouvernorat de Sfax;14
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;41;TN-41;Gouvernorat de Kairouan;86
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;41;TN-41;Gouvernorat de Kairouan;47
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;41;TN-41;Gouvernorat de Kairouan;30
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;41;TN-41;Gouvernorat de Kairouan;6
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;33;TN-53;Gouvernorat de Mahdia;172
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;33;TN-53;Gouvernorat de Mahdia;50
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;33;TN-53;Gouvernorat de Mahdia;68
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;33;TN-53;Gouvernorat de Mahdia;12
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;34;TN-61;Gouvernorat de Sfax;435
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;34;TN-61;Gouvernorat de Sfax;195
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;31;TN-51;Gouvernorat de Sousse;511
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;31;TN-51;Gouvernorat de Sousse;192
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;31;TN-51;Gouvernorat de Sousse;47
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;31;TN-51;Gouvernorat de Sousse;15
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;32;TN-52;Gouvernorat de Monastir;414
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;32;TN-52;Gouvernorat de Monastir;152
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;23;TN-33;Gouvernorat du Kef;16
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;23;TN-33;Gouvernorat du Kef;9
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;24;TN-34;Gouvernorat de Siliana;34
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;24;TN-34;Gouvernorat de Siliana;15
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;24;TN-34;Gouvernorat de Siliana;12
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;24;TN-34;Gouvernorat de Siliana;5
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;22;TN-32;Gouvernorat de Jendouba;101
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;22;TN-32;Gouvernorat de Jendouba;43
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;22;TN-32;Gouvernorat de Jendouba;59
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;22;TN-32;Gouvernorat de Jendouba;17
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;23;TN-33;Gouvernorat du Kef;98
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;23;TN-33;Gouvernorat du Kef;33
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;17;TN-23;Gouvernorat de Bizerte;20
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;17;TN-23;Gouvernorat de Bizerte;6
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;21;TN-31;Gouvernorat de Bèja;49
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;21;TN-31;Gouvernorat de Bèja;25
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;21;TN-31;Gouvernorat de Bèja;14
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;21;TN-31;Gouvernorat de Bèja;10
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;23
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;9
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;16;TN-22;Gouvernorat de Zaghouan;4
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;16;TN-22;Gouvernorat de Zaghouan;2
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;17;TN-23;Gouvernorat de Bizerte;273
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;17;TN-23;Gouvernorat de Bizerte;130
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;25
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;6
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;460
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;223
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;15;TN-21;Gouvernorat de Nabeul;73
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;15;TN-21;Gouvernorat de Nabeul;16
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;624
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;253
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;13;TN-13;Gouvernorat de Ben Arous;6
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;13;TN-13;Gouvernorat de Ben Arous;4
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;14;TN-14;Gouvernorat de Manouba;141
28013409;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des emigrants venant ou quittant la Tunisie pour les etudes;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;14;TN-14;Gouvernorat de Manouba;73
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;11;TN-11;Gouvernorat de Tunis;6310
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;11;TN-11;Gouvernorat de Tunis;4928
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;2672
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;1905
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;12;TN-12;Gouvernorat de L'Ariana;389
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;12;TN-12;Gouvernorat de L'Ariana;313
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;63;TN-73;Gouvernorat de Kébili;696
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013309;3;Féminin;63;TN-73;Gouvernorat de Kébili;710
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;127
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013269;2;Communal;28013309;3;Féminin;62;TN-72;Gouvernorat de Tozeur;167
28013329;;Number;National Institute of Statistics;2016-08-25 02:11:51;;;Nombre des Immigrants venant en Tunisie entre 2009 et 2014;2014-01-01 00:00:00;Annuel;28013279;3;Rural;28013299;2;Masculin;62;TN-72;Gouvernorat de Tozeur;46
